frame.number,frame.time_relative,ip.src,ip.dst,ip.proto,frame.len
"2852","121.341000000","122.13.172.153","10.8.0.2","17","209"
"2853","121.420000000","122.13.172.153","10.8.0.2","17","203"
"2854","121.424000000","10.8.0.2","122.13.172.153","17","125"
"2855","121.495000000","122.13.172.153","10.8.0.2","17","171"
"2856","121.498000000","10.8.0.2","122.13.172.153","17","96"
"2857","121.576000000","10.8.0.2","122.13.172.153","17","113"
"2858","121.583000000","122.13.172.153","10.8.0.2","17","385"
"2859","121.654000000","122.13.172.153","10.8.0.2","17","305"
"2860","121.659000000","10.8.0.2","122.13.172.153","17","125"
"2861","121.743000000","10.8.0.2","122.13.172.153","17","113"
"2862","121.744000000","122.13.172.153","10.8.0.2","17","311"
"2863","121.821000000","122.13.172.153","10.8.0.2","17","333"
"2864","121.821000000","10.8.0.2","122.13.172.153","17","103"
"2865","121.873000000","10.8.0.2","122.13.172.153","17","406"
"2866","121.884000000","122.13.172.153","10.8.0.2","17","55"
"2867","121.894000000","122.13.172.153","10.8.0.2","17","357"
"2868","121.904000000","10.8.0.2","122.13.172.153","17","118"
"2869","121.979000000","10.8.0.2","122.13.172.153","17","96"
"2870","121.982000000","122.13.172.153","10.8.0.2","17","282"
"2871","122.059000000","122.13.172.153","10.8.0.2","17","332"
"2872","122.064000000","10.8.0.2","122.13.172.153","17","120"
"2873","122.135000000","122.13.172.153","10.8.0.2","17","372"
"2874","122.142000000","10.8.0.2","122.13.172.153","17","101"
"2875","122.215000000","122.13.172.153","10.8.0.2","17","298"
"2876","122.225000000","10.8.0.2","122.13.172.153","17","120"
"2877","122.296000000","10.8.0.2","122.13.172.153","17","96"
"2878","122.298000000","122.13.172.153","10.8.0.2","17","336"
"2879","122.379000000","10.8.0.2","122.13.172.153","17","118"
"2880","122.379000000","122.13.172.153","10.8.0.2","17","330"
"2881","122.431000000","23.21.174.49","10.8.0.2","6","99"
"2882","122.432000000","10.8.0.2","23.21.174.49","6","68"
"2883","122.461000000","122.13.172.153","10.8.0.2","17","309"
"2884","122.462000000","10.8.0.2","122.13.172.153","17","120"
"2885","122.535000000","10.8.0.2","122.13.172.153","17","96"
"2886","122.545000000","122.13.172.153","10.8.0.2","17","306"
"2887","122.621000000","122.13.172.153","10.8.0.2","17","316"
"2888","122.625000000","10.8.0.2","122.13.172.153","17","125"
"2889","122.698000000","10.8.0.2","122.13.172.153","17","96"
"2890","122.702000000","122.13.172.153","10.8.0.2","17","354"
"2891","122.777000000","10.8.0.2","122.13.172.153","17","113"
"2892","122.778000000","122.13.172.153","10.8.0.2","17","357"
"2893","122.855000000","122.13.172.153","10.8.0.2","17","281"
"2894","122.861000000","10.8.0.2","122.13.172.153","17","125"
"2895","122.935000000","10.8.0.2","122.13.172.153","17","96"
"2896","122.938000000","122.13.172.153","10.8.0.2","17","314"
"2897","123.015000000","122.13.172.153","10.8.0.2","17","326"
"2898","123.021000000","10.8.0.2","122.13.172.153","17","120"
"2899","123.094000000","122.13.172.153","10.8.0.2","17","331"
"2900","123.098000000","10.8.0.2","122.13.172.153","17","101"
"2901","123.183000000","10.8.0.2","122.13.172.153","17","120"
"2902","123.186000000","122.13.172.153","10.8.0.2","17","317"
"2903","123.257000000","122.13.172.153","10.8.0.2","17","290"
"2904","123.265000000","10.8.0.2","122.13.172.153","17","113"
"2905","123.337000000","122.13.172.153","10.8.0.2","17","321"
"2906","123.340000000","10.8.0.2","122.13.172.153","17","101"
"2907","123.424000000","122.13.172.153","10.8.0.2","17","360"
"2908","123.428000000","10.8.0.2","122.13.172.153","17","120"
"2909","123.497000000","122.13.172.153","10.8.0.2","17","288"
"2910","123.505000000","10.8.0.2","122.13.172.153","17","96"
"2911","123.572000000","122.13.172.153","10.8.0.2","17","242"
"2912","123.577000000","10.8.0.2","122.13.172.153","17","118"
"2913","123.663000000","10.8.0.2","122.13.172.153","17","120"
"2914","123.664000000","122.13.172.153","10.8.0.2","17","226"
"2915","123.734000000","122.13.172.153","10.8.0.2","17","200"
"2916","123.742000000","10.8.0.2","122.13.172.153","17","96"
"2917","123.812000000","122.13.172.153","10.8.0.2","17","185"
"2918","123.818000000","10.8.0.2","122.13.172.153","17","118"
"2919","123.884000000","10.8.0.2","122.13.172.153","17","406"
"2920","123.893000000","122.13.172.153","10.8.0.2","17","55"
"2921","123.895000000","122.13.172.153","10.8.0.2","17","183"
"2922","123.897000000","10.8.0.2","122.13.172.153","17","120"
"2923","123.983000000","122.13.172.153","10.8.0.2","17","189"
"2924","123.988000000","10.8.0.2","122.13.172.153","17","113"
"2925","124.055000000","122.13.172.153","10.8.0.2","17","171"
"2926","124.063000000","10.8.0.2","122.13.172.153","17","108"
"2927","124.134000000","122.13.172.153","10.8.0.2","17","180"
"2928","124.139000000","10.8.0.2","122.13.172.153","17","113"
"2929","124.218000000","10.8.0.2","122.13.172.153","17","96"
"2930","124.222000000","122.13.172.153","10.8.0.2","17","201"
"2931","124.299000000","122.13.172.153","10.8.0.2","17","163"
"2932","124.303000000","10.8.0.2","122.13.172.153","17","125"
"2933","124.382000000","122.13.172.153","10.8.0.2","17","168"
"2934","124.388000000","10.8.0.2","122.13.172.153","17","113"
"2935","124.456000000","122.13.172.153","10.8.0.2","17","216"
"2936","124.457000000","10.8.0.2","122.13.172.153","17","96"
"2937","124.543000000","10.8.0.2","122.13.172.153","17","125"
"2938","124.546000000","122.13.172.153","10.8.0.2","17","362"
"2939","124.617000000","10.8.0.2","122.13.172.153","17","96"
"2940","124.622000000","122.13.172.153","10.8.0.2","17","366"
"2941","124.701000000","10.8.0.2","122.13.172.153","17","113"
"2942","124.702000000","122.13.172.153","10.8.0.2","17","349"
"2943","124.775000000","122.13.172.153","10.8.0.2","17","287"
"2944","124.783000000","10.8.0.2","122.13.172.153","17","125"
"2945","124.855000000","10.8.0.2","122.13.172.153","17","96"
"2946","124.856000000","122.13.172.153","10.8.0.2","17","342"
"2947","124.940000000","10.8.0.2","122.13.172.153","17","113"
"2948","124.946000000","122.13.172.153","10.8.0.2","17","309"
"2949","125.023000000","122.13.172.153","10.8.0.2","17","357"
"2950","125.024000000","10.8.0.2","122.13.172.153","17","125"
"2951","125.095000000","122.13.172.153","10.8.0.2","17","282"
"2952","125.105000000","10.8.0.2","122.13.172.153","17","113"
"2953","125.179000000","122.13.172.153","10.8.0.2","17","297"
"2954","125.181000000","10.8.0.2","122.13.172.153","17","96"
"2955","125.255000000","122.13.172.153","10.8.0.2","17","321"
"2956","125.262000000","10.8.0.2","122.13.172.153","17","125"
"2957","125.337000000","122.13.172.153","10.8.0.2","17","340"
"2958","125.342000000","10.8.0.2","122.13.172.153","17","113"
"2959","125.418000000","122.13.172.153","10.8.0.2","17","340"
"2960","125.423000000","10.8.0.2","122.13.172.153","17","120"
"2961","125.501000000","10.8.0.2","122.13.172.153","17","101"
"2962","125.503000000","122.13.172.153","10.8.0.2","17","315"
"2963","125.517000000","10.8.0.2","183.236.60.120","6","114"
"2964","125.524000000","183.236.60.120","10.8.0.2","6","114"
"2965","125.526000000","10.8.0.2","183.236.60.120","6","68"
"2966","125.574000000","122.13.172.153","10.8.0.2","17","257"
"2967","125.581000000","10.8.0.2","122.13.172.153","17","113"
"2968","125.658000000","122.13.172.153","10.8.0.2","17","331"
"2969","125.665000000","10.8.0.2","122.13.172.153","17","120"
"2970","125.737000000","122.13.172.153","10.8.0.2","17","284"
"2971","125.748000000","10.8.0.2","122.13.172.153","17","118"
"2972","125.819000000","10.8.0.2","122.13.172.153","17","96"
"2973","125.821000000","122.13.172.153","10.8.0.2","17","342"
"2974","125.892000000","10.8.0.2","122.13.172.153","17","406"
"2975","125.894000000","122.13.172.153","10.8.0.2","17","316"
"2976","125.901000000","122.13.172.153","10.8.0.2","17","55"
"2977","125.902000000","10.8.0.2","122.13.172.153","17","120"
"2978","125.975000000","122.13.172.153","10.8.0.2","17","359"
"2979","125.980000000","10.8.0.2","122.13.172.153","17","118"
"2980","126.056000000","122.13.172.153","10.8.0.2","17","372"
"2981","126.062000000","10.8.0.2","122.13.172.153","17","120"
"2982","126.139000000","10.8.0.2","122.13.172.153","17","96"
"2983","126.140000000","122.13.172.153","10.8.0.2","17","334"
"2984","126.224000000","122.13.172.153","10.8.0.2","17","332"
"2985","126.229000000","10.8.0.2","122.13.172.153","17","125"
"2986","126.302000000","122.13.172.153","10.8.0.2","17","310"
"2987","126.303000000","10.8.0.2","122.13.172.153","17","96"
"2988","126.373000000","122.13.172.153","10.8.0.2","17","371"
"2989","126.383000000","10.8.0.2","122.13.172.153","17","113"
"2990","126.455000000","122.13.172.153","10.8.0.2","17","308"
"2991","126.464000000","10.8.0.2","122.13.172.153","17","125"
"2992","126.537000000","122.13.172.153","10.8.0.2","17","337"
"2993","126.541000000","10.8.0.2","122.13.172.153","17","96"
"2994","126.620000000","122.13.172.153","10.8.0.2","17","337"
"2995","126.623000000","10.8.0.2","122.13.172.153","17","120"
"2996","126.696000000","122.13.172.153","10.8.0.2","17","310"
"2997","126.700000000","10.8.0.2","122.13.172.153","17","101"
"2998","126.773000000","122.13.172.153","10.8.0.2","17","318"
"2999","126.783000000","10.8.0.2","122.13.172.153","17","113"
"3000","126.855000000","122.13.172.153","10.8.0.2","17","269"
"3001","126.857000000","10.8.0.2","122.13.172.153","17","103"
"3002","126.935000000","122.13.172.153","10.8.0.2","17","227"
"3003","126.943000000","10.8.0.2","122.13.172.153","17","118"
"3004","127.013000000","122.13.172.153","10.8.0.2","17","178"
"3005","127.021000000","10.8.0.2","122.13.172.153","17","103"
"3006","127.103000000","122.13.172.153","10.8.0.2","17","173"
"3007","127.108000000","10.8.0.2","122.13.172.153","17","113"
"3008","127.175000000","122.13.172.153","10.8.0.2","17","161"
"3009","127.181000000","10.8.0.2","122.13.172.153","17","108"
"3010","127.257000000","122.13.172.153","10.8.0.2","17","196"
"3011","127.266000000","10.8.0.2","122.13.172.153","17","113"
"3012","127.335000000","122.13.172.153","10.8.0.2","17","173"
"3013","127.339000000","10.8.0.2","122.13.172.153","17","96"
"3014","127.418000000","122.13.172.153","10.8.0.2","17","176"
"3015","127.423000000","10.8.0.2","122.13.172.153","17","125"
"3016","127.431000000","23.21.174.49","10.8.0.2","6","68"
"3017","127.466000000","10.8.0.2","23.21.174.49","6","68"
"3018","127.493000000","122.13.172.153","10.8.0.2","17","164"
"3019","127.500000000","10.8.0.2","122.13.172.153","17","96"
"3020","127.583000000","122.13.172.153","10.8.0.2","17","196"
"3021","127.585000000","10.8.0.2","122.13.172.153","17","120"
"3022","127.656000000","122.13.172.153","10.8.0.2","17","165"
"3023","127.659000000","10.8.0.2","122.13.172.153","17","101"
"3024","127.742000000","10.8.0.2","122.13.172.153","17","113"
"3025","127.743000000","122.13.172.153","10.8.0.2","17","171"
"3026","127.820000000","122.13.172.153","10.8.0.2","17","158"
"3027","127.829000000","10.8.0.2","122.13.172.153","17","120"
"3028","127.892000000","10.8.0.2","122.13.172.153","17","406"
"3029","127.900000000","122.13.172.153","10.8.0.2","17","166"
"3030","127.900000000","122.13.172.153","10.8.0.2","17","55"
"3031","127.904000000","10.8.0.2","122.13.172.153","17","101"
"3032","127.974000000","10.8.0.2","122.13.172.153","17","113"
"3033","127.974000000","122.13.172.153","10.8.0.2","17","166"
"3034","128.054000000","122.13.172.153","10.8.0.2","17","184"
"3035","128.063000000","10.8.0.2","122.13.172.153","17","120"
"3036","128.135000000","10.8.0.2","122.13.172.153","17","101"
"3037","128.141000000","122.13.172.153","10.8.0.2","17","178"
"3038","128.215000000","122.13.172.153","10.8.0.2","17","147"
"3039","128.223000000","10.8.0.2","122.13.172.153","17","113"
"3040","128.300000000","10.8.0.2","122.13.172.153","17","103"
"3041","128.307000000","122.13.172.153","10.8.0.2","17","187"
"3042","128.379000000","10.8.0.2","122.13.172.153","17","118"
"3043","128.383000000","122.13.172.153","10.8.0.2","17","167"
"3044","128.457000000","122.13.172.153","10.8.0.2","17","153"
"3045","128.466000000","10.8.0.2","122.13.172.153","17","120"
"3046","128.530000000","122.13.172.153","10.8.0.2","17","196"
"3047","128.534000000","10.8.0.2","122.13.172.153","17","96"
"3048","128.615000000","122.13.172.153","10.8.0.2","17","183"
"3049","128.622000000","10.8.0.2","122.13.172.153","17","118"
"3050","128.698000000","122.13.172.153","10.8.0.2","17","184"
"3051","128.709000000","10.8.0.2","122.13.172.153","17","120"
"3052","128.774000000","122.13.172.153","10.8.0.2","17","173"
"3053","128.779000000","10.8.0.2","122.13.172.153","17","96"
"3054","128.859000000","10.8.0.2","122.13.172.153","17","118"
"3055","128.864000000","122.13.172.153","10.8.0.2","17","181"
"3056","128.936000000","122.13.172.153","10.8.0.2","17","173"
"3057","128.940000000","10.8.0.2","122.13.172.153","17","120"
"3058","129.023000000","122.13.172.153","10.8.0.2","17","197"
"3059","129.028000000","10.8.0.2","122.13.172.153","17","113"
"3060","129.097000000","122.13.172.153","10.8.0.2","17","154"
"3061","129.097000000","10.8.0.2","122.13.172.153","17","101"
"3062","129.175000000","10.8.0.2","122.13.172.153","17","120"
"3063","129.182000000","122.13.172.153","10.8.0.2","17","173"
"3064","129.253000000","122.13.172.153","10.8.0.2","17","181"
"3065","129.258000000","10.8.0.2","122.13.172.153","17","113"
"3066","129.340000000","122.13.172.153","10.8.0.2","17","178"
"3067","129.347000000","10.8.0.2","122.13.172.153","17","125"
"3068","129.422000000","122.13.172.153","10.8.0.2","17","206"
"3069","129.424000000","10.8.0.2","122.13.172.153","17","96"
"3070","129.493000000","122.13.172.153","10.8.0.2","17","194"
"3071","129.497000000","10.8.0.2","122.13.172.153","17","113"
"3072","129.580000000","122.13.172.153","10.8.0.2","17","203"
"3073","129.588000000","10.8.0.2","122.13.172.153","17","125"
"3074","129.656000000","122.13.172.153","10.8.0.2","17","173"
"3075","129.659000000","10.8.0.2","122.13.172.153","17","96"
"3076","129.744000000","122.13.172.153","10.8.0.2","17","208"
"3077","129.750000000","10.8.0.2","122.13.172.153","17","120"
"3078","129.819000000","122.13.172.153","10.8.0.2","17","187"
"3079","129.823000000","10.8.0.2","122.13.172.153","17","101"
"3080","129.899000000","122.13.172.153","10.8.0.2","17","226"
"3081","129.907000000","10.8.0.2","122.13.172.153","17","113"
"3082","129.908000000","10.8.0.2","122.13.172.153","17","406"
"3083","129.918000000","122.13.172.153","10.8.0.2","17","55"
"3084","129.977000000","122.13.172.153","10.8.0.2","17","205"
"3085","129.980000000","10.8.0.2","122.13.172.153","17","103"
"3086","130.062000000","122.13.172.153","10.8.0.2","17","178"
"3087","130.064000000","10.8.0.2","122.13.172.153","17","118"
"3088","130.134000000","122.13.172.153","10.8.0.2","17","174"
"3089","130.139000000","10.8.0.2","122.13.172.153","17","96"
"3090","130.226000000","122.13.172.153","10.8.0.2","17","212"
"3091","130.229000000","10.8.0.2","122.13.172.153","17","120"
"3092","130.296000000","122.13.172.153","10.8.0.2","17","175"
"3093","130.300000000","10.8.0.2","122.13.172.153","17","101"
"3094","130.384000000","10.8.0.2","122.13.172.153","17","113"
"3095","130.385000000","122.13.172.153","10.8.0.2","17","191"
"3096","130.459000000","10.8.0.2","122.13.172.153","17","103"
"3097","130.460000000","122.13.172.153","10.8.0.2","17","184"
"3098","130.516000000","10.8.0.2","183.236.60.120","6","114"
"3099","130.527000000","183.236.60.120","10.8.0.2","6","114"
"3100","130.528000000","10.8.0.2","183.236.60.120","6","68"
"3101","130.539000000","122.13.172.153","10.8.0.2","17","214"
"3102","130.547000000","10.8.0.2","122.13.172.153","17","118"
"3103","130.615000000","10.8.0.2","122.13.172.153","17","96"
"3104","130.621000000","122.13.172.153","10.8.0.2","17","198"
"3105","130.700000000","122.13.172.153","10.8.0.2","17","203"
"3106","130.703000000","10.8.0.2","122.13.172.153","17","120"
"3107","130.776000000","122.13.172.153","10.8.0.2","17","195"
"3108","130.785000000","10.8.0.2","122.13.172.153","17","118"
"3109","130.858000000","122.13.172.153","10.8.0.2","17","214"
"3110","130.868000000","10.8.0.2","122.13.172.153","17","120"
"3111","130.936000000","10.8.0.2","122.13.172.153","17","96"
"3112","130.951000000","122.13.172.153","10.8.0.2","17","198"
"3113","131.020000000","10.8.0.2","122.13.172.153","17","118"
"3114","131.022000000","122.13.172.153","10.8.0.2","17","183"
"3115","131.104000000","122.13.172.153","10.8.0.2","17","201"
"3116","131.108000000","10.8.0.2","122.13.172.153","17","120"
"3117","131.175000000","122.13.172.153","10.8.0.2","17","180"
"3118","131.181000000","10.8.0.2","122.13.172.153","17","96"
"3119","131.258000000","10.8.0.2","122.13.172.153","17","118"
"3120","131.260000000","122.13.172.153","10.8.0.2","17","198"
"3121","131.339000000","122.13.172.153","10.8.0.2","17","222"
"3122","131.343000000","10.8.0.2","122.13.172.153","17","120"
"3123","131.418000000","122.13.172.153","10.8.0.2","17","208"
"3124","131.422000000","10.8.0.2","122.13.172.153","17","96"
"3125","131.495000000","122.13.172.153","10.8.0.2","17","252"
"3126","131.504000000","10.8.0.2","122.13.172.153","17","125"
"3127","131.575000000","122.13.172.153","10.8.0.2","17","366"
"3128","131.580000000","10.8.0.2","122.13.172.153","17","96"
"3129","131.654000000","122.13.172.153","10.8.0.2","17","305"
"3130","131.658000000","10.8.0.2","122.13.172.153","17","113"
"3131","131.735000000","10.8.0.2","122.13.172.153","17","108"
"3132","131.739000000","122.13.172.153","10.8.0.2","17","305"
"3133","131.822000000","10.8.0.2","122.13.172.153","17","113"
"3134","131.825000000","122.13.172.153","10.8.0.2","17","368"
"3135","131.895000000","122.13.172.153","10.8.0.2","17","334"
"3136","131.898000000","10.8.0.2","122.13.172.153","17","103"
"3137","131.916000000","10.8.0.2","122.13.172.153","17","406"
"3138","131.924000000","122.13.172.153","10.8.0.2","17","55"
"3139","131.977000000","122.13.172.153","10.8.0.2","17","254"
"3140","131.979000000","10.8.0.2","122.13.172.153","17","118"
"3141","132.061000000","10.8.0.2","122.13.172.153","17","120"
"3142","132.065000000","122.13.172.153","10.8.0.2","17","387"
"3143","132.137000000","122.13.172.153","10.8.0.2","17","363"
"3144","132.139000000","10.8.0.2","122.13.172.153","17","96"
"3145","132.215000000","122.13.172.153","10.8.0.2","17","283"
"3146","132.224000000","10.8.0.2","122.13.172.153","17","125"
"3147","132.298000000","122.13.172.153","10.8.0.2","17","315"
"3148","132.305000000","10.8.0.2","122.13.172.153","17","113"
"3149","132.379000000","10.8.0.2","122.13.172.153","17","96"
"3150","132.384000000","122.13.172.153","10.8.0.2","17","319"
"3151","132.461000000","10.8.0.2","122.13.172.153","17","125"
"3152","132.466000000","122.13.172.153","10.8.0.2","17","319"
"3153","132.547000000","122.13.172.153","10.8.0.2","17","324"
"3154","132.548000000","10.8.0.2","122.13.172.153","17","113"
"3155","132.618000000","122.13.172.153","10.8.0.2","17","325"
"3156","132.623000000","10.8.0.2","122.13.172.153","17","103"
"3157","132.697000000","122.13.172.153","10.8.0.2","17","350"
"3158","132.701000000","10.8.0.2","122.13.172.153","17","118"
"3159","132.787000000","10.8.0.2","122.13.172.153","17","120"
"3160","132.789000000","122.13.172.153","10.8.0.2","17","320"
"3161","132.859000000","122.13.172.153","10.8.0.2","17","275"
"3162","132.863000000","10.8.0.2","122.13.172.153","17","96"
"3163","132.934000000","122.13.172.153","10.8.0.2","17","341"
"3164","132.944000000","10.8.0.2","122.13.172.153","17","118"
"3165","133.014000000","10.8.0.2","122.13.172.153","17","103"
"3166","133.016000000","122.13.172.153","10.8.0.2","17","347"
"3167","133.094000000","122.13.172.153","10.8.0.2","17","319"
"3168","133.103000000","10.8.0.2","122.13.172.153","17","113"
"3169","133.176000000","122.13.172.153","10.8.0.2","17","311"
"3170","133.186000000","10.8.0.2","122.13.172.153","17","125"
"3171","133.258000000","122.13.172.153","10.8.0.2","17","310"
"3172","133.269000000","10.8.0.2","122.13.172.153","17","113"
"3173","133.339000000","10.8.0.2","122.13.172.153","17","96"
"3174","133.342000000","122.13.172.153","10.8.0.2","17","339"
"3175","133.417000000","10.8.0.2","122.13.172.153","17","125"
"3176","133.418000000","122.13.172.153","10.8.0.2","17","329"
"3177","133.500000000","122.13.172.153","10.8.0.2","17","290"
"3178","133.508000000","10.8.0.2","122.13.172.153","17","113"
"3179","133.579000000","122.13.172.153","10.8.0.2","17","237"
"3180","133.583000000","10.8.0.2","122.13.172.153","17","103"
"3181","133.655000000","10.8.0.2","122.13.172.153","17","118"
"3182","133.655000000","122.13.172.153","10.8.0.2","17","211"
"3183","133.737000000","122.13.172.153","10.8.0.2","17","224"
"3184","133.742000000","10.8.0.2","122.13.172.153","17","120"
"3185","133.821000000","10.8.0.2","122.13.172.153","17","96"
"3186","133.823000000","122.13.172.153","10.8.0.2","17","211"
"3187","133.902000000","10.8.0.2","122.13.172.153","17","125"
"3188","133.902000000","122.13.172.153","10.8.0.2","17","187"
"3189","133.923000000","10.8.0.2","122.13.172.153","17","406"
"3190","133.934000000","122.13.172.153","10.8.0.2","17","55"
"3191","133.978000000","122.13.172.153","10.8.0.2","17","179"
"3192","133.987000000","10.8.0.2","122.13.172.153","17","113"
"3193","134.059000000","10.8.0.2","122.13.172.153","17","96"
"3194","134.060000000","122.13.172.153","10.8.0.2","17","179"
"3195","134.139000000","122.13.172.153","10.8.0.2","17","176"
"3196","134.140000000","10.8.0.2","122.13.172.153","17","125"
"3197","134.223000000","122.13.172.153","10.8.0.2","17","190"
"3198","134.224000000","10.8.0.2","122.13.172.153","17","113"
"3199","134.297000000","122.13.172.153","10.8.0.2","17","170"
"3200","134.309000000","10.8.0.2","122.13.172.153","17","120"
"3201","134.378000000","122.13.172.153","10.8.0.2","17","170"
"3202","134.379000000","10.8.0.2","122.13.172.153","17","101"
"3203","134.453000000","122.13.172.153","10.8.0.2","17","258"
"3204","134.463000000","10.8.0.2","122.13.172.153","17","113"
"3205","134.536000000","122.13.172.153","10.8.0.2","17","346"
"3206","134.546000000","10.8.0.2","122.13.172.153","17","120"
"3207","134.613000000","10.8.0.2","122.13.172.153","17","101"
"3208","134.619000000","122.13.172.153","10.8.0.2","17","390"
"3209","134.703000000","10.8.0.2","122.13.172.153","17","113"
"3210","134.704000000","122.13.172.153","10.8.0.2","17","333"
"3211","134.773000000","122.13.172.153","10.8.0.2","17","300"
"3212","134.776000000","10.8.0.2","122.13.172.153","17","103"
"3213","134.862000000","10.8.0.2","122.13.172.153","17","118"
"3214","134.865000000","122.13.172.153","10.8.0.2","17","332"
"3215","134.939000000","10.8.0.2","122.13.172.153","17","103"
"3216","134.944000000","122.13.172.153","10.8.0.2","17","333"
"3217","135.014000000","122.13.172.153","10.8.0.2","17","346"
"3218","135.022000000","10.8.0.2","122.13.172.153","17","113"
"3219","135.096000000","122.13.172.153","10.8.0.2","17","288"
"3220","135.101000000","10.8.0.2","122.13.172.153","17","125"
"3221","135.176000000","122.13.172.153","10.8.0.2","17","301"
"3222","135.180000000","10.8.0.2","122.13.172.153","17","96"
"3223","135.262000000","122.13.172.153","10.8.0.2","17","342"
"3224","135.262000000","10.8.0.2","122.13.172.153","17","120"
"3225","135.334000000","122.13.172.153","10.8.0.2","17","313"
"3226","135.343000000","10.8.0.2","122.13.172.153","17","118"
"3227","135.421000000","10.8.0.2","122.13.172.153","17","96"
"3228","135.428000000","122.13.172.153","10.8.0.2","17","319"
"3229","135.497000000","122.13.172.153","10.8.0.2","17","303"
"3230","135.502000000","10.8.0.2","122.13.172.153","17","120"
"3231","135.517000000","10.8.0.2","183.236.60.120","6","114"
"3232","135.529000000","183.236.60.120","10.8.0.2","6","114"
"3233","135.532000000","10.8.0.2","183.236.60.120","6","68"
"3234","135.576000000","122.13.172.153","10.8.0.2","17","279"
"3235","135.578000000","10.8.0.2","122.13.172.153","17","101"
"3236","135.660000000","10.8.0.2","122.13.172.153","17","113"
"3237","135.667000000","122.13.172.153","10.8.0.2","17","337"
"3238","135.734000000","122.13.172.153","10.8.0.2","17","275"
"3239","135.741000000","10.8.0.2","122.13.172.153","17","120"
"3240","135.830000000","10.8.0.2","122.13.172.153","17","118"
"3241","135.840000000","122.13.172.153","10.8.0.2","17","352"
"3242","135.903000000","10.8.0.2","122.13.172.153","17","103"
"3243","135.928000000","10.8.0.2","122.13.172.153","17","406"
"3244","135.937000000","122.13.172.153","10.8.0.2","17","330"
"3245","135.941000000","122.13.172.153","10.8.0.2","17","55"
"3246","135.978000000","122.13.172.153","10.8.0.2","17","346"
"3247","135.982000000","10.8.0.2","122.13.172.153","17","113"
"3248","136.062000000","10.8.0.2","122.13.172.153","17","125"
"3249","136.082000000","122.13.172.153","10.8.0.2","17","367"
"3250","136.143000000","10.8.0.2","122.13.172.153","17","113"
"3251","136.179000000","122.13.172.153","10.8.0.2","17","285"
"3252","136.216000000","122.13.172.153","10.8.0.2","17","354"
"3253","136.226000000","10.8.0.2","122.13.172.153","17","120"
"3254","136.302000000","10.8.0.2","122.13.172.153","17","101"
"3255","136.347000000","122.13.172.153","10.8.0.2","17","318"
"3256","136.380000000","122.13.172.153","10.8.0.2","17","363"
"3257","136.383000000","10.8.0.2","122.13.172.153","17","113"
"3258","136.460000000","10.8.0.2","122.13.172.153","17","103"
"3259","136.468000000","122.13.172.153","10.8.0.2","17","315"
"3260","136.550000000","10.8.0.2","122.13.172.153","17","118"
"3261","136.568000000","122.13.172.153","10.8.0.2","17","349"
"3262","136.625000000","10.8.0.2","122.13.172.153","17","103"
"3263","136.666000000","122.13.172.153","10.8.0.2","17","312"
"3264","136.698000000","10.8.0.2","122.13.172.153","17","113"
"3265","136.698000000","122.13.172.153","10.8.0.2","17","313"
"3266","136.774000000","10.8.0.2","122.13.172.153","17","101"
"3267","136.858000000","122.13.172.153","10.8.0.2","17","311"
"3268","136.859000000","122.13.172.153","10.8.0.2","17","241"
"3269","136.859000000","10.8.0.2","122.13.172.153","17","120"
"3270","136.955000000","10.8.0.2","122.13.172.153","17","126"
"3271","137.031000000","122.13.172.153","10.8.0.2","17","218"
"3272","137.032000000","122.13.172.153","10.8.0.2","17","192"
"3273","137.039000000","10.8.0.2","122.13.172.153","17","125"
"3274","137.124000000","10.8.0.2","122.13.172.153","17","113"
"3275","137.198000000","122.13.172.153","10.8.0.2","17","152"
"3276","137.199000000","122.13.172.153","10.8.0.2","17","187"
"3277","137.209000000","10.8.0.2","122.13.172.153","17","120"
"3278","137.282000000","10.8.0.2","122.13.172.153","17","101"
"3279","137.366000000","10.8.0.2","122.13.172.153","17","113"
"3280","137.369000000","122.13.172.153","10.8.0.2","17","163"
"3281","137.370000000","122.13.172.153","10.8.0.2","17","191"
"3282","137.410000000","122.13.172.153","10.8.0.2","17","163"
"3283","137.448000000","10.8.0.2","122.13.172.153","17","120"
"3284","137.492000000","122.13.172.153","10.8.0.2","17","169"
"3285","137.520000000","10.8.0.2","122.13.172.153","17","101"
"3286","137.579000000","122.13.172.153","10.8.0.2","17","197"
"3287","137.596000000","10.8.0.2","122.13.172.153","17","113"
"3288","137.663000000","122.13.172.153","10.8.0.2","17","190"
"3289","137.679000000","10.8.0.2","122.13.172.153","17","120"
"3290","137.738000000","122.13.172.153","10.8.0.2","17","163"
"3291","137.757000000","10.8.0.2","122.13.172.153","17","101"
"3292","137.819000000","122.13.172.153","10.8.0.2","17","171"
"3293","137.846000000","10.8.0.2","122.13.172.153","17","120"
"3294","137.897000000","122.13.172.153","10.8.0.2","17","159"
"3295","137.917000000","10.8.0.2","122.13.172.153","17","96"
"3296","137.940000000","10.8.0.2","122.13.172.153","17","406"
"3297","137.949000000","122.13.172.153","10.8.0.2","17","55"
"3298","137.976000000","122.13.172.153","10.8.0.2","17","154"
"3299","137.993000000","10.8.0.2","122.13.172.153","17","118"
"3300","138.059000000","122.13.172.153","10.8.0.2","17","177"
"3301","138.077000000","10.8.0.2","122.13.172.153","17","120"
